indicador_codigo,indicador_nombre,dimension,anio,apertura,valor,unidad
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2024,tramo=18 a 20 años,26.6,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2025,tramo=18 a 20 años,26.9,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2020,tramo=21 años en adelante,87.2,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2021,tramo=21 años en adelante,86.7,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2022,tramo=21 años en adelante,83.0,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2023,tramo=21 años en adelante,89.7,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2024,tramo=21 años en adelante,89.1,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2025,tramo=21 años en adelante,90.6,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2020,sexo=Mujeres,7.1,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2021,sexo=Mujeres,7.2,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2022,sexo=Mujeres,7.3,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2023,sexo=Mujeres,8.0,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2024,sexo=Mujeres,7.7,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2025,sexo=Mujeres,7.8,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2020,sexo=Varones,6.6,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2021,sexo=Varones,6.9,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2022,sexo=Varones,7.1,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2023,sexo=Varones,7.6,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2024,sexo=Varones,7.3,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2025,sexo=Varones,7.7,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2020,region=Montevideo,10.1,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2021,region=Montevideo,10.2,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2022,region=Montevideo,10.6,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2023,region=Montevideo,11.3,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2024,region=Montevideo,10.7,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2025,region=Montevideo,11.0,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2020,region=Canelones,2.9,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2021,region=Canelones,3.0,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2022,region=Canelones,3.4,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2023,region=Canelones,3.9,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2024,region=Canelones,3.9,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2025,region=Canelones,4.0,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2020,region=Norte,3.8,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2021,region=Norte,4.3,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2022,region=Norte,4.4,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2023,region=Norte,4.7,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2024,region=Norte,5.1,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2025,region=Norte,5.3,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2020,region=Litoral,6.4,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2021,region=Litoral,6.6,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2022,region=Litoral,6.2,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2023,region=Litoral,6.6,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2024,region=Litoral,5.7,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2025,region=Litoral,5.9,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2020,region=Centro - Sur,6.4,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2021,region=Centro - Sur,6.8,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2022,region=Centro - Sur,6.8,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2023,region=Centro - Sur,7.7,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2024,region=Centro - Sur,8.2,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2025,region=Centro - Sur,8.1,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2020,region=Este,7.1,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2021,region=Este,7.1,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2022,region=Este,7.5,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2023,region=Este,8.1,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2024,region=Este,7.9,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2025,region=Este,8.2,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2020,propuesta=Cuidado familiar/ Cuidado en contexto,3.5,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2021,propuesta=Cuidado familiar/ Cuidado en contexto,4.1,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2022,propuesta=Cuidado familiar/ Cuidado en contexto,4.2,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2023,propuesta=Cuidado familiar/ Cuidado en contexto,4.6,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2024,propuesta=Cuidado familiar/ Cuidado en contexto,4.6,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2025,propuesta=Cuidado familiar/ Cuidado en contexto,4.9,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2020,propuesta=Cuidado residencial,3.3,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2021,propuesta=Cuidado residencial,3.0,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2022,propuesta=Cuidado residencial,3.0,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2023,propuesta=Cuidado residencial,3.2,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2024,propuesta=Cuidado residencial,2.9,porcentaje
1.2,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total de INAU,Cobertura,2025,propuesta=Cuidado residencial,2.9,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2020,total,0.771147,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2021,total,0.818897,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2022,total,0.867523,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2023,total,0.968221,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2024,total,0.959152,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2025,total,0.974035,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2020,tramo=0 a 2 años,0.225697,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2021,tramo=0 a 2 años,0.221408,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2022,tramo=0 a 2 años,0.230499,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2023,tramo=0 a 2 años,0.270331,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2024,tramo=0 a 2 años,0.27308,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2025,tramo=0 a 2 años,0.262366,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2020,tramo=3 a 7 años,0.50441,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2021,tramo=3 a 7 años,0.541676,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2022,tramo=3 a 7 años,0.551546,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2023,tramo=3 a 7 años,0.589358,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2024,tramo=3 a 7 años,0.541546,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2025,tramo=3 a 7 años,0.532577,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2020,tramo=8 a 12 años,0.736573,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2021,tramo=8 a 12 años,0.798133,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2022,tramo=8 a 12 años,0.873059,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2023,tramo=8 a 12 años,1.011695,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2024,tramo=8 a 12 años,1.054648,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2025,tramo=8 a 12 años,1.024492,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2020,tramo=13 a 15 años,0.917311,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2021,tramo=13 a 15 años,1.002343,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2022,tramo=13 a 15 años,1.113401,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2023,tramo=13 a 15 años,1.217976,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2024,tramo=13 a 15 años,1.20898,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2025,tramo=13 a 15 años,1.257041,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2020,tramo=16 a 17 años,1.054158,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2021,tramo=16 a 17 años,1.10686,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2022,tramo=16 a 17 años,1.174748,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2023,tramo=16 a 17 años,1.333469,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2024,tramo=16 a 17 años,1.32249,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2025,tramo=16 a 17 años,1.483741,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2020,sexo=Mujeres,0.796156,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2021,sexo=Mujeres,0.844398,porcentaje
1.3,Porcentaje de NNA atendidos en el Sistema de Protección Especial respecto a la población total país,Cobertura,2022,sexo=Mujeres,0.891836,porcentaje
