indicador_codigo,indicador_nombre,departamento,periodo,apertura,valor,unidad
21,"Cantidad de NNA de 6 a 17 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación formal",Soriano,2024-S1,total,117.0,cantidad
21,"Cantidad de NNA de 6 a 17 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación formal",Soriano,2024-S2,total,105.0,cantidad
21,"Cantidad de NNA de 6 a 17 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación formal",Soriano,2025-S1,total,113.0,cantidad
21,"Cantidad de NNA de 6 a 17 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación formal",Soriano,2025-S2,total,110.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Soriano,2020-S1,total,134.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Soriano,2020-S2,total,71.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Soriano,2021-S1,total,99.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Soriano,2021-S2,total,104.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Soriano,2022-S1,total,108.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Soriano,2022-S2,total,103.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Soriano,2023-S1,total,130.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Soriano,2023-S2,total,100.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Soriano,2024-S1,total,123.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Soriano,2024-S2,total,100.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Soriano,2025-S1,total,113.0,cantidad
23,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con controles médicos al día,Soriano,2025-S2,total,90.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Soriano,2020-S1,total,157.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Soriano,2020-S2,total,121.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Soriano,2021-S1,total,138.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Soriano,2021-S2,total,135.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Soriano,2022-S1,total,131.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Soriano,2022-S2,total,127.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Soriano,2023-S1,total,142.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Soriano,2023-S2,total,148.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Soriano,2024-S1,total,146.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Soriano,2024-S2,total,125.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Soriano,2025-S1,total,131.0,cantidad
24,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento con vacunas al día,Soriano,2025-S2,total,127.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Tacuarembó,2020-S1,total,127.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Tacuarembó,2020-S2,total,123.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Tacuarembó,2021-S1,total,128.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Tacuarembó,2021-S2,total,139.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Tacuarembó,2022-S1,total,148.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Tacuarembó,2022-S2,total,164.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Tacuarembó,2023-S1,total,169.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Tacuarembó,2023-S2,total,168.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Tacuarembó,2024-S1,total,182.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Tacuarembó,2024-S2,total,181.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Tacuarembó,2025-S1,total,172.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Tacuarembó,2025-S2,total,165.0,cantidad
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Tacuarembó,2020-S1,total,4.3,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Tacuarembó,2020-S2,total,4.2,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Tacuarembó,2021-S1,total,4.3,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Tacuarembó,2021-S2,total,4.5,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Tacuarembó,2022-S1,total,5.0,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Tacuarembó,2022-S2,total,5.4,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Tacuarembó,2023-S1,total,5.6,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Tacuarembó,2023-S2,total,5.4,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Tacuarembó,2024-S1,total,5.9,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Tacuarembó,2024-S2,total,5.6,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Tacuarembó,2025-S1,total,5.5,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Tacuarembó,2025-S2,total,5.2,porcentaje
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Tacuarembó,2020-S1,total,34.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Tacuarembó,2020-S2,total,40.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Tacuarembó,2021-S1,total,17.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Tacuarembó,2021-S2,total,21.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Tacuarembó,2022-S1,total,30.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Tacuarembó,2022-S2,total,34.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Tacuarembó,2023-S1,total,37.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Tacuarembó,2023-S2,total,36.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Tacuarembó,2024-S1,total,49.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Tacuarembó,2024-S2,total,57.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Tacuarembó,2025-S1,total,46.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Tacuarembó,2025-S2,total,37.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Tacuarembó,2020-S1,total,93.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Tacuarembó,2020-S2,total,83.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Tacuarembó,2021-S1,total,111.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Tacuarembó,2021-S2,total,118.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Tacuarembó,2022-S1,total,118.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Tacuarembó,2022-S2,total,130.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Tacuarembó,2023-S1,total,132.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Tacuarembó,2023-S2,total,132.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Tacuarembó,2024-S1,total,133.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Tacuarembó,2024-S2,total,124.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Tacuarembó,2025-S1,total,126.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Tacuarembó,2025-S2,total,128.0,cantidad
7,Cantidad de NNA en el departamento que ingresan por primera vez al Sistema de Protección Especial,Tacuarembó,2020-S1,total,17.0,cantidad
7,Cantidad de NNA en el departamento que ingresan por primera vez al Sistema de Protección Especial,Tacuarembó,2020-S2,total,22.0,cantidad
7,Cantidad de NNA en el departamento que ingresan por primera vez al Sistema de Protección Especial,Tacuarembó,2021-S1,total,17.0,cantidad
7,Cantidad de NNA en el departamento que ingresan por primera vez al Sistema de Protección Especial,Tacuarembó,2021-S2,total,26.0,cantidad
7,Cantidad de NNA en el departamento que ingresan por primera vez al Sistema de Protección Especial,Tacuarembó,2022-S1,total,42.0,cantidad
7,Cantidad de NNA en el departamento que ingresan por primera vez al Sistema de Protección Especial,Tacuarembó,2022-S2,total,39.0,cantidad
