cuadro,titulo,fila,departamento,columna,valor,unidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Especial,Treinta y Tres,Infancia|Varones,13.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Especial,Treinta y Tres,Adolescencia|Mujeres,11.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Especial,Treinta y Tres,Adolescencia|Varones,16.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Especial,Treinta y Tres,Juventud|Mujeres,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Especial,Treinta y Tres,Juventud|Varones,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Especial,Treinta y Tres,Juventud y Adultez|Mujeres,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Especial,Treinta y Tres,Juventud y Adultez|Varones,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Especial,Treinta y Tres,Total|Mujeres,22.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Especial,Treinta y Tres,Total|Varones,31.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Especial,Treinta y Tres,total,53.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Especial,Total país,total,2240.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Artigas,Primera Infancia|Mujeres,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Artigas,Primera Infancia|Varones,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Artigas,Infancia|Mujeres,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Artigas,Infancia|Varones,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Artigas,Adolescencia|Mujeres,16.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Artigas,Adolescencia|Varones,5.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Artigas,Juventud|Mujeres,2.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Artigas,Juventud|Varones,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Artigas,Juventud y Adultez|Mujeres,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Artigas,Juventud y Adultez|Varones,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Artigas,Total|Mujeres,18.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Artigas,Total|Varones,5.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Artigas,total,23.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Canelones,Primera Infancia|Mujeres,1.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Canelones,Primera Infancia|Varones,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Canelones,Infancia|Mujeres,18.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Canelones,Infancia|Varones,19.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Canelones,Adolescencia|Mujeres,20.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Canelones,Adolescencia|Varones,10.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Canelones,Juventud|Mujeres,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Canelones,Juventud|Varones,2.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Canelones,Juventud y Adultez|Mujeres,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Canelones,Juventud y Adultez|Varones,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Canelones,Total|Mujeres,39.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Canelones,Total|Varones,31.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Canelones,total,70.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Cerro Largo,Primera Infancia|Mujeres,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Cerro Largo,Primera Infancia|Varones,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Cerro Largo,Infancia|Mujeres,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Cerro Largo,Infancia|Varones,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Cerro Largo,Adolescencia|Mujeres,12.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Cerro Largo,Adolescencia|Varones,12.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Cerro Largo,Juventud|Mujeres,1.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Cerro Largo,Juventud|Varones,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Cerro Largo,Juventud y Adultez|Mujeres,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Cerro Largo,Juventud y Adultez|Varones,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Cerro Largo,Total|Mujeres,13.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Cerro Largo,Total|Varones,12.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Cerro Largo,total,25.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Colonia,Primera Infancia|Mujeres,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Colonia,Primera Infancia|Varones,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Colonia,Infancia|Mujeres,4.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Colonia,Infancia|Varones,2.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Colonia,Adolescencia|Mujeres,9.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Colonia,Adolescencia|Varones,7.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Colonia,Juventud|Mujeres,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Colonia,Juventud|Varones,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Colonia,Juventud y Adultez|Mujeres,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Colonia,Juventud y Adultez|Varones,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Colonia,Total|Mujeres,13.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Colonia,Total|Varones,9.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Colonia,total,22.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Durazno,Primera Infancia|Mujeres,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Durazno,Primera Infancia|Varones,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Durazno,Infancia|Mujeres,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Durazno,Infancia|Varones,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Durazno,Adolescencia|Mujeres,12.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Durazno,Adolescencia|Varones,6.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Durazno,Juventud|Mujeres,1.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Durazno,Juventud|Varones,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Durazno,Juventud y Adultez|Mujeres,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Durazno,Juventud y Adultez|Varones,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Durazno,Total|Mujeres,13.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Durazno,Total|Varones,6.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Durazno,total,19.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Flores,Primera Infancia|Mujeres,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Flores,Primera Infancia|Varones,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Flores,Infancia|Mujeres,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Flores,Infancia|Varones,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Flores,Adolescencia|Mujeres,7.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Flores,Adolescencia|Varones,6.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Flores,Juventud|Mujeres,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Flores,Juventud|Varones,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Flores,Juventud y Adultez|Mujeres,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Flores,Juventud y Adultez|Varones,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Flores,Total|Mujeres,7.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Flores,Total|Varones,6.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Flores,total,13.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Florida,Primera Infancia|Mujeres,2.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Florida,Primera Infancia|Varones,4.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Florida,Infancia|Mujeres,17.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Florida,Infancia|Varones,26.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Florida,Adolescencia|Mujeres,27.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Florida,Adolescencia|Varones,10.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Florida,Juventud|Mujeres,8.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Florida,Juventud|Varones,3.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Florida,Juventud y Adultez|Mujeres,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Florida,Juventud y Adultez|Varones,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Florida,Total|Mujeres,54.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Florida,Total|Varones,43.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Florida,total,97.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Lavalleja,Primera Infancia|Mujeres,4.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Lavalleja,Primera Infancia|Varones,3.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Lavalleja,Infancia|Mujeres,10.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Lavalleja,Infancia|Varones,12.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Lavalleja,Adolescencia|Mujeres,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Lavalleja,Adolescencia|Varones,12.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Lavalleja,Juventud|Mujeres,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Lavalleja,Juventud|Varones,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Lavalleja,Juventud y Adultez|Mujeres,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Lavalleja,Juventud y Adultez|Varones,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Lavalleja,Total|Mujeres,14.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Lavalleja,Total|Varones,27.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Lavalleja,total,41.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Maldonado,Primera Infancia|Mujeres,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Maldonado,Primera Infancia|Varones,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Maldonado,Infancia|Mujeres,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Maldonado,Infancia|Varones,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Maldonado,Adolescencia|Mujeres,2.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Maldonado,Adolescencia|Varones,4.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Maldonado,Juventud|Mujeres,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Maldonado,Juventud|Varones,0.0,cantidad
Cuadro 9,"Cuadro 9. Niños, niñas y adolescentes del sistema de protección especial por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",En centros de atención integral de 24 hs.,Maldonado,Juventud y Adultez|Mujeres,0.0,cantidad
