cuadro,titulo,fila,departamento,columna,valor,unidad
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Unidades de Acogimiento Familiar10,Total país,total,4.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Adopciones y Jurídica,Total país,Familia de Origen2,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Adopciones y Jurídica,Total país,Contexto Familiar propio3,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Adopciones y Jurídica,Total país,Acogimiento Familiar propio4,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Adopciones y Jurídica,Total país,Acogimiento Familiar amigo5,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Adopciones y Jurídica,Total país,Cuidado Residencial6,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Adopciones y Jurídica,Total país,Con Familia Adoptiva7,100.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Adopciones y Jurídica,Total país,total,7.2,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Acompañamiento/ Cuidado Residencial9,Total país,Familia de Origen2,12.7,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Acompañamiento/ Cuidado Residencial9,Total país,Contexto Familiar propio3,99.3,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Acompañamiento/ Cuidado Residencial9,Total país,Acogimiento Familiar propio4,7.7,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Acompañamiento/ Cuidado Residencial9,Total país,Acogimiento Familiar amigo5,59.2,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Acompañamiento/ Cuidado Residencial9,Total país,Cuidado Residencial6,100.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Acompañamiento/ Cuidado Residencial9,Total país,Con Familia Adoptiva7,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Acompañamiento/ Cuidado Residencial9,Total país,total,57.6,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Especial,Total país,Familia de Origen2,12.7,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Especial,Total país,Contexto Familiar propio3,87.1,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Especial,Total país,Acogimiento Familiar propio4,7.7,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Especial,Total país,Acogimiento Familiar amigo5,58.6,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Especial,Total país,Cuidado Residencial6,68.4,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Especial,Total país,Con Familia Adoptiva7,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Especial,Total país,total,43.9,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En centros de atención integral de 24 hs.,Total país,Familia de Origen2,5.7,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En centros de atención integral de 24 hs.,Total país,Contexto Familiar propio3,56.6,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En centros de atención integral de 24 hs.,Total país,Acogimiento Familiar propio4,3.6,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En centros de atención integral de 24 hs.,Total país,Acogimiento Familiar amigo5,31.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En centros de atención integral de 24 hs.,Total país,Cuidado Residencial6,43.3,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En centros de atención integral de 24 hs.,Total país,Con Familia Adoptiva7,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En centros de atención integral de 24 hs.,Total país,total,27.3,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En centros de breve estadía,Total país,Familia de Origen2,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En centros de breve estadía,Total país,Contexto Familiar propio3,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En centros de breve estadía,Total país,Acogimiento Familiar propio4,0.3,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En centros de breve estadía,Total país,Acogimiento Familiar amigo5,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En centros de breve estadía,Total país,Cuidado Residencial6,1.9,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En centros de breve estadía,Total país,Con Familia Adoptiva7,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En centros de breve estadía,Total país,total,0.8,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En centros de acogimiento y fortalecimiento familiar (CAFF),Total país,Familia de Origen2,6.9,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En centros de acogimiento y fortalecimiento familiar (CAFF),Total país,Contexto Familiar propio3,28.4,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En centros de acogimiento y fortalecimiento familiar (CAFF),Total país,Acogimiento Familiar propio4,3.8,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En centros de acogimiento y fortalecimiento familiar (CAFF),Total país,Acogimiento Familiar amigo5,27.6,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En centros de acogimiento y fortalecimiento familiar (CAFF),Total país,Cuidado Residencial6,21.7,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En centros de acogimiento y fortalecimiento familiar (CAFF),Total país,Con Familia Adoptiva7,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En centros de acogimiento y fortalecimiento familiar (CAFF),Total país,total,14.9,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para adolescentes madres,Total país,Familia de Origen2,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para adolescentes madres,Total país,Contexto Familiar propio3,2.2,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para adolescentes madres,Total país,Acogimiento Familiar propio4,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para adolescentes madres,Total país,Acogimiento Familiar amigo5,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para adolescentes madres,Total país,Cuidado Residencial6,1.5,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para adolescentes madres,Total país,Con Familia Adoptiva7,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para adolescentes madres,Total país,total,0.9,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Especializado,Total país,Familia de Origen2,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Especializado,Total país,Contexto Familiar propio3,12.2,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Especializado,Total país,Acogimiento Familiar propio4,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Especializado,Total país,Acogimiento Familiar amigo5,0.6,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Especializado,Total país,Cuidado Residencial6,31.6,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Especializado,Total país,Con Familia Adoptiva7,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Especializado,Total país,total,13.6,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para la atención en discapacidad,Total país,Familia de Origen2,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para la atención en discapacidad,Total país,Contexto Familiar propio3,0.8,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para la atención en discapacidad,Total país,Acogimiento Familiar propio4,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para la atención en discapacidad,Total país,Acogimiento Familiar amigo5,0.6,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para la atención en discapacidad,Total país,Cuidado Residencial6,17.4,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para la atención en discapacidad,Total país,Con Familia Adoptiva7,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para la atención en discapacidad,Total país,total,6.6,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para la atención en salud mental,Total país,Familia de Origen2,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para la atención en salud mental,Total país,Contexto Familiar propio3,0.1,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para la atención en salud mental,Total país,Acogimiento Familiar propio4,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para la atención en salud mental,Total país,Acogimiento Familiar amigo5,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para la atención en salud mental,Total país,Cuidado Residencial6,8.5,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para la atención en salud mental,Total país,Con Familia Adoptiva7,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para la atención en salud mental,Total país,total,3.2,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para situaciones de violencia,Total país,Familia de Origen2,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para situaciones de violencia,Total país,Contexto Familiar propio3,8.6,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para situaciones de violencia,Total país,Acogimiento Familiar propio4,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para situaciones de violencia,Total país,Acogimiento Familiar amigo5,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para situaciones de violencia,Total país,Cuidado Residencial6,3.7,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para situaciones de violencia,Total país,Con Familia Adoptiva7,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para situaciones de violencia,Total país,total,2.7,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para situaciones de calle,Total país,Familia de Origen2,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para situaciones de calle,Total país,Contexto Familiar propio3,0.6,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para situaciones de calle,Total país,Acogimiento Familiar propio4,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para situaciones de calle,Total país,Acogimiento Familiar amigo5,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para situaciones de calle,Total país,Cuidado Residencial6,1.5,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para situaciones de calle,Total país,Con Familia Adoptiva7,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para situaciones de calle,Total país,total,0.6,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para situaciones de consumo,Total país,Familia de Origen2,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para situaciones de consumo,Total país,Contexto Familiar propio3,2.1,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para situaciones de consumo,Total país,Acogimiento Familiar propio4,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para situaciones de consumo,Total país,Acogimiento Familiar amigo5,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para situaciones de consumo,Total país,Cuidado Residencial6,0.5,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para situaciones de consumo,Total país,Con Familia Adoptiva7,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",En residencias para situaciones de consumo,Total país,total,0.5,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Sin datos de seguimiento,Total país,Familia de Origen2,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Sin datos de seguimiento,Total país,Contexto Familiar propio3,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Sin datos de seguimiento,Total país,Acogimiento Familiar propio4,4.9,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Sin datos de seguimiento,Total país,Acogimiento Familiar amigo5,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Sin datos de seguimiento,Total país,Cuidado Residencial6,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Sin datos de seguimiento,Total país,Con Familia Adoptiva7,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Sin datos de seguimiento,Total país,total,1.6,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Total,Total país,Familia de Origen2,100.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Total,Total país,Contexto Familiar propio3,100.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Total,Total país,Acogimiento Familiar propio4,100.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Total,Total país,Acogimiento Familiar amigo5,100.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Total,Total país,Cuidado Residencial6,100.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Total,Total país,Con Familia Adoptiva7,100.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Total,Total país,total,100.0,porcentaje
